name,course_type,institute_name,institute_tier,cgpa,cgpa_scale,year_of_grad,internship_count,internship_months,internship_employer_type,certifications,region,loan_amount,loan_emi,placed_3m,placed_6m,placed_12m,salary_lpa
Student_02302,MSc,Regional Institute 02,2,6.4,10.0,2026,0,0,,4,West,7.8,0.09,0,0,0,
Student_02303,MSc,University 03,2,5.39,10.0,2025,1,5,Startup,0,South,7.67,0.09,1,1,1,12.08
Student_02304,MBA,Regional Institute 04,2,7.25,10.0,2024,0,0,,2,East,20.55,0.25,1,1,1,9.17
Student_02305,MSc,State Engineering College 05,2,6.63,10.0,2026,2,8,MNC,3,West,8.43,0.1,1,1,1,4.75
Student_02306,Engineering,University 06,2,8.45,10.0,2026,1,5,Startup,3,North,13.04,0.16,1,1,1,9.25
Student_02307,MBA,NIT 07,1,6.59,10.0,2025,1,6,Startup,1,South,29.68,0.36,0,1,1,
Student_02308,MBA,University 08,2,8.0,10.0,2024,0,0,,3,West,21.45,0.26,0,1,1,
Student_02309,Engineering,Regional Institute 09,2,6.06,10.0,2025,3,15,Startup,3,East,17.92,0.22,1,1,1,6.46
Student_02310,MBA,State Engineering College 10,2,9.07,10.0,2026,3,6,PSU,4,North,20.93,0.25,1,1,1,10.25
Student_02311,Engineering,IIT 11,1,7.74,10.0,2024,3,9,MNC,4,South,21.59,0.26,1,1,1,17.06
Student_02312,Engineering,College of 12,3,8.37,10.0,2026,0,0,,4,West,9.9,0.12,1,1,1,5.37
Student_02313,Engineering,State Engineering College 13,2,7.95,10.0,2026,3,12,Startup,1,North,17.44,0.21,1,1,1,6.28
Student_02314,MBA,Regional Institute 14,2,9.13,10.0,2024,0,0,,4,West,23.41,0.28,0,1,1,
Student_02315,MBA,College of 15,3,6.55,10.0,2025,0,0,,2,South,11.49,0.14,1,1,1,4.97
Student_02316,Engineering,BITS 16,1,8.74,10.0,2025,2,4,Startup,5,South,20.58,0.25,1,1,1,24.97
Student_02317,Engineering,Institute of 17,3,6.28,10.0,2026,0,0,,2,South,8.49,0.1,0,0,0,
Student_02318,MCA,State Engineering College 18,2,9.27,10.0,2025,3,9,MNC,5,North,9.92,0.12,1,1,1,10.6
Student_02319,MBA,BITS 19,1,8.56,10.0,2025,2,4,Startup,3,South,26.55,0.32,1,1,1,13.46
Student_02320,Engineering,Regional Institute 20,2,10.0,10.0,2025,0,0,,5,South,14.42,0.17,1,1,1,6.53
Student_02321,Engineering,Academy of 21,3,6.94,10.0,2024,1,4,NGO,2,South,11.35,0.14,1,1,1,3.0
Student_02322,MCA,Regional Institute 22,2,6.8,10.0,2024,1,5,Startup,2,East,10.64,0.13,0,1,1,
Student_02323,Engineering,Academy of 23,3,6.95,10.0,2024,2,12,PSU,1,South,11.2,0.13,1,1,1,3.52
Student_02324,MSc,State Engineering College 24,2,8.18,10.0,2025,2,10,MNC,4,South,8.75,0.11,1,1,1,10.44
Student_02325,MCA,BITS 25,1,9.27,10.0,2026,1,5,MNC,4,West,17.09,0.21,1,1,1,16.17
Student_02326,MCA,University 26,2,7.77,10.0,2025,2,8,MNC,4,South,11.53,0.14,1,1,1,4.29
Student_02327,Engineering,Regional Institute 27,2,6.87,10.0,2025,1,6,Startup,3,Central,17.67,0.21,1,1,1,9.44
Student_02328,Engineering,Institute of 28,3,9.07,10.0,2025,0,0,,5,North,11.99,0.14,1,1,1,6.52
Student_02329,MBA,State Engineering College 29,2,6.76,10.0,2025,0,0,,3,West,22.29,0.27,1,1,1,7.87
Student_02330,MSc,University 30,2,7.31,10.0,2026,2,4,NGO,2,Central,9.01,0.11,1,1,1,3.42
Student_02331,MCA,BITS 31,1,8.19,10.0,2025,1,2,MNC,2,South,13.87,0.17,1,1,1,8.67
Student_02332,MBA,Academy of 32,3,7.11,10.0,2024,1,4,MNC,2,South,16.23,0.19,1,1,1,4.91
Student_02333,MSc,University 33,2,7.27,10.0,2025,2,6,Startup,2,Central,8.54,0.1,1,1,1,6.94
Student_02334,Engineering,College of 34,3,8.64,10.0,2025,0,0,,5,Central,12.41,0.15,1,1,1,6.04
Student_02335,Engineering,Regional Institute 35,2,7.71,10.0,2026,2,8,Startup,3,South,12.43,0.15,1,1,1,10.34
Student_02336,Engineering,Academy of 36,3,5.26,10.0,2025,0,0,,0,West,8.92,0.11,0,1,1,
Student_02337,MBA,IIT 37,1,9.94,10.0,2024,2,6,MNC,5,North,25.63,0.31,1,1,1,9.03
Student_02338,MBA,State Engineering College 38,2,6.88,10.0,2024,2,6,NGO,2,North,18.5,0.22,0,1,1,
Student_02339,Engineering,State Engineering College 39,2,9.67,10.0,2025,0,0,,5,Central,17.66,0.21,0,1,1,
Student_02340,Engineering,College of 40,3,7.86,10.0,2024,1,6,MNC,3,East,8.51,0.1,1,1,1,4.49
Student_02341,MCA,IIT 41,1,7.85,10.0,2024,2,6,MNC,0,South,12.78,0.15,1,1,1,9.13
Student_02342,Engineering,Institute of 42,3,7.51,10.0,2024,0,0,,3,South,8.6,0.1,0,1,1,
Student_02343,Engineering,College of 43,3,6.71,10.0,2025,2,10,PSU,2,South,8.7,0.1,0,1,1,
Student_02344,MBA,NIT 44,1,8.45,10.0,2025,5,30,MNC,5,South,33.47,0.4,1,1,1,16.74
Student_02345,MBA,University 45,2,6.92,10.0,2025,1,4,NGO,1,North,21.22,0.25,1,1,1,8.59
Student_02346,MBA,University 46,2,8.07,10.0,2024,1,4,Startup,4,North,23.63,0.28,1,1,1,11.94
Student_02347,MCA,Regional Institute 47,2,6.0,10.0,2026,2,8,MNC,2,East,10.23,0.12,0,1,1,
Student_02348,MBA,Institute of 48,3,5.79,10.0,2025,1,3,PSU,1,South,15.31,0.18,0,1,1,
Student_02349,MBA,Academy of 49,3,6.73,10.0,2024,0,0,,1,South,16.18,0.19,0,0,0,
Student_02350,Engineering,IIT 50,1,6.6,10.0,2024,0,0,,4,South,19.8,0.24,1,1,1,12.51
Student_02351,MSc,BITS 51,1,6.76,10.0,2025,1,2,MNC,1,South,9.62,0.12,1,1,1,8.51
Student_02352,MBA,College of 52,3,7.08,10.0,2025,0,0,,1,South,12.29,0.15,0,1,1,
Student_02353,MBA,State Engineering College 53,2,7.87,10.0,2025,3,9,Startup,4,North,17.38,0.21,1,1,1,11.79
Student_02354,Engineering,NIT 54,1,8.99,10.0,2024,0,0,,4,West,20.02,0.24,1,1,1,11.41
Student_02355,Engineering,NIT 55,1,6.59,10.0,2024,1,5,NGO,2,Central,25.01,0.3,1,1,1,9.1
Student_02356,Engineering,University 56,2,6.62,10.0,2024,1,6,Startup,2,Central,16.49,0.2,0,1,1,
Student_02357,MBA,University 57,2,5.08,10.0,2026,2,4,MNC,0,South,19.69,0.24,1,1,1,10.69
Student_02358,MCA,Regional Institute 58,2,5.98,10.0,2025,0,0,,2,South,8.37,0.1,0,1,1,
Student_02359,Engineering,BITS 59,1,6.05,10.0,2026,1,5,PSU,1,West,24.04,0.29,1,1,1,11.55
Student_02360,Engineering,Regional Institute 60,2,8.12,10.0,2025,1,4,Startup,5,West,13.03,0.16,1,1,1,9.45
Student_02361,Engineering,Institute of 61,3,7.46,10.0,2024,0,0,,2,Central,8.44,0.1,0,0,0,
Student_02362,Engineering,University 62,2,6.61,10.0,2024,3,6,PSU,1,East,16.4,0.2,1,1,1,10.36
Student_02363,Engineering,College of 63,3,8.02,10.0,2026,2,4,NGO,1,Central,8.43,0.1,1,1,1,3.4
Student_02364,MBA,State Engineering College 64,2,8.76,10.0,2026,1,2,MNC,5,North,19.72,0.24,1,1,1,12.91
Student_02365,Engineering,NIT 65,1,7.46,10.0,2025,1,6,MNC,1,East,22.44,0.27,1,1,1,16.26
Student_02366,MBA,University 66,2,8.34,10.0,2025,1,2,NGO,4,North,18.81,0.23,1,1,1,10.15
Student_02367,MCA,College of 67,3,7.51,10.0,2025,1,6,MNC,1,West,6.79,0.08,1,1,1,6.35
Student_02368,MBA,NIT 68,1,6.86,10.0,2024,1,4,NGO,1,South,32.23,0.39,1,1,1,15.32
Student_02369,MSc,NIT 69,1,8.35,10.0,2024,0,0,,3,Central,14.01,0.17,1,1,1,9.46
Student_02370,Engineering,University 70,2,7.56,10.0,2024,1,2,MNC,3,North,12.46,0.15,0,1,1,
Student_02371,Engineering,University 71,2,8.4,10.0,2024,1,2,PSU,5,West,17.79,0.21,1,1,1,5.79
Student_02372,MBA,Institute of 72,3,7.57,10.0,2025,0,0,,4,South,16.5,0.2,1,1,1,3.72
Student_02373,MBA,College of 73,3,9.84,10.0,2024,1,6,Startup,5,West,14.92,0.18,1,1,1,4.77
Student_02374,MBA,BITS 74,1,9.32,10.0,2025,1,5,PSU,5,North,35.64,0.43,1,1,1,27.88
Student_02375,Engineering,University 75,2,7.0,10.0,2025,3,6,MNC,3,North,17.08,0.2,0,1,1,
Student_02376,Engineering,Academy of 76,3,9.18,10.0,2025,2,12,MNC,4,South,10.68,0.13,1,1,1,6.46
Student_02377,Engineering,IIT 77,1,9.09,10.0,2024,1,6,Startup,4,East,20.09,0.24,1,1,1,12.89
Student_02378,Engineering,State Engineering College 78,2,8.13,10.0,2025,2,8,Startup,3,North,15.61,0.19,1,1,1,5.94
Student_02379,MSc,Institute of 79,3,6.63,10.0,2025,5,10,MNC,2,North,5.12,0.06,0,1,1,
Student_02380,MBA,University 80,2,9.19,10.0,2026,1,3,MNC,5,West,23.62,0.28,1,1,1,17.81
Student_02381,Engineering,College of 81,3,8.15,10.0,2024,1,6,NGO,3,North,12.19,0.15,1,1,1,6.62
Student_02382,MCA,State Engineering College 82,2,8.02,10.0,2026,2,12,MNC,2,South,9.69,0.12,1,1,1,4.97
Student_02383,Engineering,Academy of 83,3,5.86,10.0,2026,2,10,PSU,2,South,11.93,0.14,0,0,0,
Student_02384,MBA,State Engineering College 84,2,6.51,10.0,2025,1,4,Startup,3,Central,22.71,0.27,1,1,1,13.61
Student_02385,MBA,Regional Institute 85,2,7.87,10.0,2024,2,8,MNC,3,Central,19.2,0.23,1,1,1,6.95
Student_02386,MCA,College of 86,3,7.64,10.0,2025,3,12,Startup,2,West,8.17,0.1,1,1,1,3.24
Student_02387,MBA,College of 87,3,8.63,10.0,2024,0,0,,5,South,11.4,0.14,0,0,1,
Student_02388,Engineering,NIT 88,1,9.18,10.0,2024,0,0,,2,South,19.58,0.23,1,1,1,21.44
Student_02389,MCA,Academy of 89,3,9.01,10.0,2024,1,2,MNC,5,South,7.89,0.09,1,1,1,5.26
Student_02390,MBA,State Engineering College 90,2,8.42,10.0,2024,0,0,,4,South,20.45,0.25,0,0,1,
Student_02391,Engineering,Regional Institute 91,2,8.59,10.0,2024,2,4,PSU,5,Central,16.68,0.2,1,1,1,12.63
Student_02392,MSc,BITS 92,1,8.45,10.0,2026,2,12,NGO,4,South,10.06,0.12,1,1,1,10.0
Student_02393,Engineering,Regional Institute 93,2,8.27,10.0,2026,2,4,Startup,4,South,15.56,0.19,1,1,1,10.35
Student_02394,Engineering,State Engineering College 94,2,7.95,10.0,2026,1,5,Startup,4,South,15.67,0.19,1,1,1,5.81
Student_02395,MBA,Regional Institute 95,2,7.38,10.0,2026,1,4,MNC,3,South,21.34,0.26,1,1,1,6.8
Student_02396,Engineering,College of 96,3,8.81,10.0,2026,1,6,NGO,5,East,11.92,0.14,1,1,1,4.91
Student_02397,MBA,University 97,2,7.57,10.0,2025,1,3,Startup,3,North,23.73,0.28,1,1,1,19.14
Student_02398,MSc,University 98,2,5.34,10.0,2025,1,6,MNC,0,West,7.91,0.09,1,1,1,3.0
Student_02399,MCA,Regional Institute 99,2,8.37,10.0,2025,0,0,,3,Central,10.54,0.13,1,1,1,8.18
Student_02400,MBA,State Engineering College 00,2,6.46,10.0,2025,2,12,PSU,2,East,20.81,0.25,1,1,1,7.54
Student_02401,Engineering,Academy of 01,3,6.68,10.0,2025,2,8,Startup,2,North,10.55,0.13,1,1,1,3.38
Student_02402,MBA,Institute of 02,3,8.82,10.0,2025,2,4,PSU,3,East,14.67,0.18,1,1,1,5.11
Student_02403,MBA,University 03,2,6.84,10.0,2026,2,10,MNC,4,West,18.39,0.22,1,1,1,6.32
Student_02404,Engineering,BITS 04,1,7.14,10.0,2024,1,5,MNC,2,Central,19.18,0.23,1,1,1,4.6
Student_02405,Engineering,State Engineering College 05,2,5.33,10.0,2024,2,4,MNC,1,North,13.21,0.16,1,1,1,6.51
Student_02406,Engineering,BITS 06,1,7.57,10.0,2025,1,4,NGO,5,South,23.97,0.29,1,1,1,9.25
Student_02407,Engineering,University 07,2,8.28,10.0,2025,2,10,MNC,4,South,17.34,0.21,1,1,1,12.4
Student_02408,MBA,State Engineering College 08,2,7.69,10.0,2024,2,4,Startup,4,East,19.66,0.24,1,1,1,9.26
Student_02409,Engineering,University 09,2,8.01,10.0,2026,1,6,Startup,2,North,15.31,0.18,1,1,1,7.31
Student_02410,Engineering,Academy of 10,3,9.23,10.0,2025,3,6,NGO,4,East,12.5,0.15,1,1,1,7.41
Student_02411,MSc,State Engineering College 11,2,8.78,10.0,2025,0,0,,4,West,8.5,0.1,1,1,1,5.76
Student_02412,MCA,State Engineering College 12,2,8.58,10.0,2026,2,10,Startup,3,North,9.28,0.11,1,1,1,7.95
Student_02413,MSc,University 13,2,7.75,10.0,2025,1,3,PSU,4,South,6.61,0.08,1,1,1,4.6
Student_02414,Engineering,Academy of 14,3,6.71,10.0,2025,2,8,NGO,1,North,9.18,0.11,0,0,0,
Student_02415,Engineering,University 15,2,5.14,10.0,2025,2,4,PSU,0,West,15.1,0.18,1,1,1,8.75
Student_02416,MSc,BITS 16,1,6.68,10.0,2026,0,0,,4,North,10.75,0.13,1,1,1,5.79
Student_02417,MCA,Institute of 17,3,7.51,10.0,2026,1,4,MNC,2,South,7.03,0.08,1,1,1,4.2
Student_02418,MBA,University 18,2,6.21,10.0,2024,0,0,,2,North,22.11,0.27,0,1,1,
Student_02419,Engineering,IIT 19,1,7.49,10.0,2024,0,0,,4,North,24.11,0.29,0,1,1,
Student_02420,MCA,IIT 20,1,6.66,10.0,2025,1,5,Startup,0,South,16.3,0.2,1,1,1,9.72
Student_02421,MBA,State Engineering College 21,2,7.48,10.0,2025,0,0,,1,Central,20.16,0.24,1,1,1,7.57
Student_02422,MBA,State Engineering College 22,2,6.87,10.0,2024,1,6,PSU,2,South,19.38,0.23,0,1,1,
Student_02423,MSc,BITS 23,1,6.21,10.0,2024,3,18,PSU,3,South,11.03,0.13,1,1,1,9.36
Student_02424,MBA,BITS 24,1,4.0,10.0,2025,4,8,PSU,0,South,24.18,0.29,1,1,1,16.58
Student_02425,Engineering,Regional Institute 25,2,7.25,10.0,2025,4,16,MNC,3,West,13.03,0.16,1,1,1,6.35
Student_02426,Engineering,Academy of 26,3,9.73,10.0,2026,2,4,MNC,5,West,9.06,0.11,1,1,1,5.92
Student_02427,MCA,State Engineering College 27,2,7.19,10.0,2025,3,15,NGO,3,South,8.25,0.1,1,1,1,7.31
Student_02428,MBA,BITS 28,1,7.08,10.0,2024,1,2,PSU,3,West,31.68,0.38,1,1,1,16.47
Student_02429,MSc,Regional Institute 29,2,6.73,10.0,2025,3,18,MNC,5,West,6.66,0.08,1,1,1,3.48
Student_02430,Engineering,University 30,2,6.2,10.0,2024,3,15,MNC,3,North,12.06,0.14,0,0,1,
Student_02431,MBA,University 31,2,6.62,10.0,2025,2,8,Startup,3,West,19.62,0.24,1,1,1,4.95
Student_02432,MBA,College of 32,3,9.08,10.0,2024,0,0,,4,North,13.57,0.16,0,0,1,
Student_02433,MCA,Regional Institute 33,2,7.19,10.0,2025,4,24,MNC,3,East,10.52,0.13,1,1,1,5.37
Student_02434,Engineering,BITS 34,1,7.7,10.0,2025,0,0,,3,South,23.46,0.28,1,1,1,25.76
Student_02435,MBA,BITS 35,1,7.09,10.0,2024,4,16,MNC,3,North,25.97,0.31,1,1,1,12.44
Student_02436,Engineering,Institute of 36,3,5.11,10.0,2025,0,0,,1,North,9.68,0.12,0,0,0,
Student_02437,Engineering,University 37,2,7.52,10.0,2026,3,6,NGO,2,West,17.4,0.21,1,1,1,5.59
Student_02438,MBA,Institute of 38,3,7.86,10.0,2025,3,9,Startup,4,West,13.47,0.16,1,1,1,8.17
Student_02439,Engineering,Institute of 39,3,7.18,10.0,2025,1,4,MNC,4,North,10.8,0.13,1,1,1,3.57
Student_02440,MBA,IIT 40,1,4.37,10.0,2024,2,6,PSU,0,South,33.83,0.41,1,1,1,13.88
Student_02441,Engineering,University 41,2,7.86,10.0,2024,0,0,,1,East,16.82,0.2,1,1,1,4.68
Student_02442,MBA,Regional Institute 42,2,7.41,10.0,2026,1,4,PSU,2,North,23.02,0.28,1,1,1,11.39
Student_02443,Engineering,Regional Institute 43,2,6.75,10.0,2025,1,4,PSU,3,West,12.22,0.15,1,1,1,4.78
Student_02444,Engineering,Regional Institute 44,2,8.92,10.0,2025,5,30,Startup,3,South,14.11,0.17,1,1,1,4.58
Student_02445,Engineering,College of 45,3,5.93,10.0,2026,1,5,MNC,2,West,10.37,0.12,0,1,1,
Student_02446,Engineering,University 46,2,8.59,10.0,2025,2,8,Startup,5,East,13.91,0.17,1,1,1,6.78
Student_02447,Engineering,College of 47,3,6.78,10.0,2026,3,12,Startup,0,South,9.08,0.11,0,1,1,
Student_02448,Engineering,State Engineering College 48,2,7.98,10.0,2024,1,3,Startup,5,North,12.56,0.15,1,1,1,5.62
Student_02449,MBA,Institute of 49,3,9.19,10.0,2025,1,3,MNC,4,Central,14.51,0.17,1,1,1,8.99
Student_02450,MBA,Institute of 50,3,8.16,10.0,2025,4,12,NGO,4,Central,15.02,0.18,1,1,1,7.77
Student_02451,MSc,Regional Institute 51,2,7.88,10.0,2025,2,4,PSU,2,Central,8.39,0.1,1,1,1,5.08
Student_02452,MBA,Regional Institute 52,2,8.1,10.0,2026,2,6,Startup,3,North,16.46,0.2,1,1,1,4.38
Student_02453,Engineering,College of 53,3,8.78,10.0,2025,3,9,MNC,4,West,10.18,0.12,1,1,1,5.48
Student_02454,MBA,NIT 54,1,6.72,10.0,2026,0,0,,2,South,27.82,0.33,1,1,1,16.16
Student_02455,Engineering,University 55,2,7.39,10.0,2025,0,0,,2,Central,14.49,0.17,0,1,1,
Student_02456,Engineering,State Engineering College 56,2,6.65,10.0,2025,2,10,MNC,3,West,17.46,0.21,1,1,1,4.21
Student_02457,MBA,NIT 57,1,8.65,10.0,2025,2,4,MNC,3,North,34.12,0.41,1,1,1,23.36
Student_02458,MBA,University 58,2,6.37,10.0,2025,2,6,PSU,2,North,19.97,0.24,1,1,1,11.03
Student_02459,Engineering,Regional Institute 59,2,7.49,10.0,2025,6,12,MNC,4,South,14.7,0.18,1,1,1,4.9
Student_02460,MSc,University 60,2,9.11,10.0,2025,0,0,,5,North,7.69,0.09,1,1,1,8.51
Student_02461,MBA,Institute of 61,3,7.28,10.0,2026,1,3,MNC,1,East,12.17,0.15,0,1,1,
Student_02462,Engineering,NIT 62,1,8.0,10.0,2024,1,4,NGO,4,South,26.27,0.32,1,1,1,13.22
Student_02463,Engineering,College of 63,3,7.2,10.0,2024,1,5,NGO,3,West,11.83,0.14,0,1,1,
Student_02464,Engineering,Institute of 64,3,9.53,10.0,2026,2,12,Startup,5,South,10.24,0.12,1,1,1,11.05
Student_02465,MBA,BITS 65,1,7.09,10.0,2026,2,6,PSU,4,South,34.01,0.41,1,1,1,12.67
Student_02466,MBA,University 66,2,8.59,10.0,2025,0,0,,4,North,21.09,0.25,1,1,1,6.41
Student_02467,Engineering,IIT 67,1,6.22,10.0,2025,2,6,Startup,1,West,21.35,0.26,1,1,1,10.9
Student_02468,MBA,Institute of 68,3,8.15,10.0,2024,0,0,,3,Central,15.76,0.19,1,1,1,6.61
Student_02469,MBA,College of 69,3,7.62,10.0,2026,3,12,MNC,3,North,11.26,0.14,1,1,1,4.67
Student_02470,MBA,Regional Institute 70,2,6.46,10.0,2025,1,3,PSU,2,Central,18.79,0.23,1,1,1,11.91
Student_02471,MCA,IIT 71,1,9.36,10.0,2024,0,0,,5,North,17.78,0.21,1,1,1,20.19
Student_02472,Engineering,Regional Institute 72,2,6.69,10.0,2025,1,3,Startup,2,East,13.3,0.16,0,1,1,
Student_02473,MCA,Regional Institute 73,2,8.81,10.0,2026,4,8,NGO,3,South,8.72,0.1,1,1,1,8.12
Student_02474,MBA,IIT 74,1,6.79,10.0,2024,1,5,NGO,3,West,24.31,0.29,1,1,1,10.7
Student_02475,MSc,State Engineering College 75,2,8.13,10.0,2026,4,8,MNC,3,East,8.71,0.1,1,1,1,3.0
Student_02476,MBA,College of 76,3,7.18,10.0,2025,1,5,NGO,4,West,11.73,0.14,1,1,1,3.63
Student_02477,MSc,State Engineering College 77,2,6.38,10.0,2025,2,4,MNC,2,East,9.39,0.11,1,1,1,3.0
Student_02478,Engineering,Regional Institute 78,2,7.87,10.0,2024,0,0,,3,South,13.05,0.16,1,1,1,9.7
Student_02479,Engineering,Institute of 79,3,5.73,10.0,2025,2,10,Startup,1,East,8.67,0.1,1,1,1,4.0
Student_02480,MBA,University 80,2,7.78,10.0,2025,0,0,,4,Central,16.23,0.19,0,1,1,
Student_02481,Engineering,NIT 81,1,8.01,10.0,2024,3,12,PSU,4,South,26.92,0.32,1,1,1,21.11
Student_02482,MSc,State Engineering College 82,2,6.56,10.0,2026,2,4,MNC,3,West,7.41,0.09,0,1,1,
Student_02483,MCA,College of 83,3,7.92,10.0,2025,1,3,MNC,4,South,5.74,0.07,1,1,1,3.0
Student_02484,Engineering,NIT 84,1,8.29,10.0,2026,2,6,MNC,4,West,26.99,0.32,1,1,1,13.37
Student_02485,Engineering,Academy of 85,3,6.77,10.0,2026,3,15,Startup,4,South,11.24,0.13,0,1,1,
Student_02486,MBA,University 86,2,7.72,10.0,2024,1,3,Startup,5,East,20.1,0.24,1,1,1,8.54
Student_02487,Engineering,Regional Institute 87,2,10.0,10.0,2025,2,10,Startup,5,South,13.6,0.16,1,1,1,7.37
Student_02488,Engineering,IIT 88,1,9.49,10.0,2025,2,4,MNC,5,North,22.18,0.27,1,1,1,8.77
Student_02489,MBA,State Engineering College 89,2,8.87,10.0,2026,0,0,,5,South,21.68,0.26,1,1,1,10.47
Student_02490,Engineering,NIT 90,1,9.01,10.0,2024,2,12,MNC,3,West,19.9,0.24,1,1,1,11.39
Student_02491,MBA,BITS 91,1,9.52,10.0,2026,3,15,Startup,5,East,26.66,0.32,1,1,1,19.71
Student_02492,Engineering,Institute of 92,3,6.72,10.0,2024,3,18,MNC,1,West,11.12,0.13,0,1,1,
Student_02493,Engineering,Regional Institute 93,2,7.88,10.0,2025,1,6,MNC,5,South,13.47,0.16,1,1,1,9.97
Student_02494,Engineering,Institute of 94,3,10.0,10.0,2025,0,0,,5,South,12.58,0.15,1,1,1,3.0
Student_02495,MBA,Regional Institute 95,2,7.62,10.0,2025,3,9,PSU,5,West,19.33,0.23,1,1,1,10.15
Student_02496,MBA,State Engineering College 96,2,6.76,10.0,2025,0,0,,2,South,20.13,0.24,0,1,1,
Student_02497,MBA,State Engineering College 97,2,7.67,10.0,2025,0,0,,4,South,16.25,0.19,1,1,1,8.98
Student_02498,MBA,Regional Institute 98,2,6.24,10.0,2024,4,12,PSU,1,West,19.58,0.23,1,1,1,8.58
Student_02499,MCA,University 99,2,6.91,10.0,2024,3,12,MNC,1,South,9.55,0.11,1,1,1,9.41
Student_02500,Engineering,Institute of 00,3,8.07,10.0,2026,3,18,MNC,2,North,11.3,0.14,1,1,1,5.54
Student_02501,MBA,State Engineering College 01,2,9.3,10.0,2024,2,4,Startup,4,North,20.25,0.24,1,1,1,12.05
Student_02502,Engineering,State Engineering College 02,2,5.1,10.0,2026,1,5,Startup,0,East,15.37,0.18,1,1,1,5.32
Student_02503,MCA,Academy of 03,3,7.48,10.0,2026,2,6,Startup,4,North,6.15,0.07,0,0,1,
Student_02504,MBA,Institute of 04,3,6.37,10.0,2025,4,24,MNC,3,West,12.83,0.15,1,1,1,4.76
Student_02505,Engineering,College of 05,3,10.0,10.0,2025,4,16,PSU,5,West,10.06,0.12,1,1,1,6.62
Student_02506,MBA,State Engineering College 06,2,6.12,10.0,2025,1,4,MNC,4,North,16.67,0.2,0,1,1,
Student_02507,MBA,NIT 07,1,8.58,10.0,2026,1,3,MNC,3,North,32.1,0.39,1,1,1,17.57
Student_02508,Engineering,Institute of 08,3,9.12,10.0,2024,1,3,MNC,3,South,8.97,0.11,0,1,1,
Student_02509,MBA,University 09,2,6.55,10.0,2026,0,0,,2,East,16.57,0.2,0,0,1,
Student_02510,Engineering,University 10,2,8.86,10.0,2025,0,0,,5,South,16.33,0.2,1,1,1,10.36
Student_02511,Engineering,Academy of 11,3,6.12,10.0,2024,2,12,MNC,3,South,10.59,0.13,0,1,1,
Student_02512,MBA,NIT 12,1,7.55,10.0,2025,2,6,NGO,5,South,32.07,0.38,1,1,1,27.7
Student_02513,MCA,NIT 13,1,7.85,10.0,2025,1,4,Startup,2,West,15.24,0.18,1,1,1,5.77
Student_02514,MBA,University 14,2,8.57,10.0,2025,2,10,Startup,5,East,19.57,0.23,1,1,1,9.69
Student_02515,Engineering,College of 15,3,5.96,10.0,2026,3,6,MNC,0,West,8.85,0.11,1,1,1,3.0
Student_02516,MSc,State Engineering College 16,2,7.06,10.0,2025,4,20,MNC,3,North,7.35,0.09,1,1,1,6.41
Student_02517,MBA,Institute of 17,3,5.32,10.0,2025,1,5,Startup,1,South,13.54,0.16,0,1,1,
Student_02518,Engineering,State Engineering College 18,2,7.13,10.0,2024,0,0,,2,East,13.98,0.17,1,1,1,6.85
Student_02519,MCA,Institute of 19,3,7.76,10.0,2026,2,6,NGO,3,South,7.41,0.09,1,1,1,3.0
Student_02520,Engineering,Academy of 20,3,8.84,10.0,2026,1,4,NGO,4,North,11.33,0.14,1,1,1,3.0
Student_02521,Engineering,Institute of 21,3,8.58,10.0,2025,1,3,Startup,3,South,12.37,0.15,0,1,1,
Student_02522,MBA,Regional Institute 22,2,6.88,10.0,2026,2,4,Startup,4,South,18.49,0.22,1,1,1,8.63
Student_02523,Engineering,Regional Institute 23,2,8.9,10.0,2024,1,5,PSU,4,South,12.69,0.15,0,1,1,
Student_02524,Engineering,IIT 24,1,8.8,10.0,2026,1,4,PSU,4,Central,18.38,0.22,1,1,1,6.86
Student_02525,Engineering,Regional Institute 25,2,9.86,10.0,2026,0,0,,5,West,13.28,0.16,1,1,1,19.99
Student_02526,Engineering,IIT 26,1,6.44,10.0,2025,2,12,Startup,0,South,19.28,0.23,0,1,1,
Student_02527,MBA,University 27,2,6.21,10.0,2024,0,0,,1,Central,17.47,0.21,1,1,1,5.83
Student_02528,MBA,University 28,2,7.79,10.0,2025,3,12,PSU,4,South,17.03,0.2,1,1,1,10.62
Student_02529,Engineering,State Engineering College 29,2,7.22,10.0,2024,1,3,MNC,3,South,15.4,0.18,1,1,1,5.4
Student_02530,Engineering,Regional Institute 30,2,7.23,10.0,2024,3,12,PSU,3,South,16.75,0.2,1,1,1,5.65
Student_02531,MBA,University 31,2,8.05,10.0,2026,3,6,Startup,5,South,21.17,0.25,1,1,1,5.02
Student_02532,Engineering,Institute of 32,3,7.49,10.0,2025,1,4,Startup,1,South,11.23,0.13,0,1,1,
Student_02533,MBA,College of 33,3,6.36,10.0,2024,1,6,PSU,1,North,15.99,0.19,0,1,1,
Student_02534,MCA,NIT 34,1,6.92,10.0,2024,2,8,NGO,4,East,16.89,0.2,1,1,1,13.98
Student_02535,MBA,BITS 35,1,7.74,10.0,2026,2,12,MNC,3,West,33.14,0.4,1,1,1,13.42
Student_02536,Engineering,Regional Institute 36,2,6.83,10.0,2025,3,9,NGO,2,South,14.52,0.17,1,1,1,5.73
Student_02537,MBA,University 37,2,6.92,10.0,2026,0,0,,4,West,22.54,0.27,0,0,1,
